player_id,gsis_name,full_name,first_name,last_name,team,position,profile_id,profile_url,uniform_number,birthdate,college,height,weight,years_pro,status
00-0027443,H.Lawrence,Hunter Lawrence,Hunter,Lawrence,UNK,UNK,2507949,http://www.nfl.com/player/hunterlawrence/2507949/profile,,6/28/1988,Texas,72,187,1,Unknown
00-0027440,S.Shields,Sam Shields,Sam,Shields,GB,CB,1037374,http://www.nfl.com/player/samshields/1037374/profile,37,12/8/1987,Miami (Fla.),71,184,7,Active
00-0027441,C.West,Chastin West,Chastin,West,UNK,UNK,497332,http://www.nfl.com/player/chastinwest/497332/profile,,5/1/1987,Fresno State,73,217,3,Unknown
00-0027998,B.Harris,Brandon Harris,Brandon,Harris,UNK,UNK,2495499,http://www.nfl.com/player/brandonharris/2495499/profile,32,1/24/1990,Miami (Fla.),70,189,5,Unknown
00-0027999,J.Mouton,Jonas Mouton,Jonas,Mouton,UNK,UNK,2495206,http://www.nfl.com/player/jonasmouton/2495206/profile,57,3/17/1988,Michigan,74,240,4,Unknown
00-0027444,D.Hardman,Derek Hardman,Derek,Hardman,UNK,UNK,2507950,http://www.nfl.com/player/derekhardman/2507950/profile,,9/13/1986,Eastern Kentucky,78,300,3,Unknown
00-0027445,J.Mastrud,Jeron Mastrud,Jeron,Mastrud,UNK,UNK,497248,http://www.nfl.com/player/jeronmastrud/497248/profile,87,12/17/1987,Kansas State,78,255,5,Unknown
00-0027994,S.Vereen,Shane Vereen,Shane,Vereen,NYG,RB,2495473,http://www.nfl.com/player/shanevereen/2495473/profile,34,3/2/1989,California,70,205,6,Active
00-0027995,M.Leshoure,Mikel Leshoure,Mikel,Leshoure,UNK,UNK,2495468,http://www.nfl.com/player/mikelleshoure/2495468/profile,25,3/30/1990,Illinois,72,233,4,Unknown
00-0027996,T.Smith,Torrey Smith,Torrey,Smith,SF,WR,2495459,http://www.nfl.com/player/torreysmith/2495459/profile,82,1/26/1989,Maryland,72,205,6,Active
00-0027997,G.Little,Greg Little,Greg,Little,UNK,UNK,2495192,http://www.nfl.com/player/greglittle/2495192/profile,11,5/30/1989,North Carolina,74,220,5,Unknown
00-0027990,Austin,Marvin Austin,Marvin,Austin,UNK,UNK,2495114,http://www.nfl.com/player/marvinaustin/2495114/profile,76,1/10/1989,North Carolina,74,312,5,Unknown
00-0027991,S.Paea,Stephen Paea,Stephen,Paea,CLE,DT,2495210,http://www.nfl.com/player/stephenpaea/2495210/profile,99,5/11/1988,Oregon State,73,300,6,Active
00-0027992,J.Jarrett,Jaiquawn Jarrett,Jaiquawn,Jarrett,UNK,UNK,2495177,http://www.nfl.com/player/jaiquawnjarrett/2495177/profile,37,9/21/1989,Temple,72,196,4,Unknown
00-0027993,R.Hudson,Rodney Hudson,Rodney,Hudson,OAK,C,2495171,http://www.nfl.com/player/rodneyhudson/2495171/profile,61,7/12/1989,Florida State,74,300,6,Active
00-0023662,M.Cassel,Matt Cassel,Matt,Cassel,TEN,QB,2506562,http://www.nfl.com/player/mattcassel/2506562/profile,16,5/17/1982,USC,76,228,12,Active
00-0023663,H.Abdullah,Hamza Abdullah,Hamza,Abdullah,UNK,UNK,2506563,http://www.nfl.com/player/hamzaabdullah/2506563/profile,,8/20/1983,Washington State,74,216,7,Unknown
00-0028325,K.McIlwain,Kamaal McIlwain,Kamaal,McIlwain,UNK,UNK,2530590,http://www.nfl.com/player/kamaalmcilwain/2530590/profile,41,3/9/1988,Newberry,70,175,1,Unknown
00-0025970,C.Hanie,Caleb Hanie,Caleb,Hanie,UNK,UNK,2507385,http://www.nfl.com/player/calebhanie/2507385/profile,7,9/11/1985,Colorado State,74,235,6,Unknown
00-0025978,E.Butler,Ezra Butler,Ezra,Butler,UNK,UNK,204,http://www.nfl.com/player/ezrabutler/204/profile,,11/20/1984,Nevada,74,248,2,Unknown
00-0023757,C.Reis,Chris Reis,Chris,Reis,UNK,UNK,2506622,http://www.nfl.com/player/chrisreis/2506622/profile,,9/19/1983,Georgia Tech,73,215,5,Unknown
00-0019100,B.Hoover,Brad Hoover,Brad,Hoover,UNK,UNK,2503969,http://www.nfl.com/player/bradhoover/2503969/profile,,11/11/1976,Western Carolina,72,245,10,Unknown
00-0023752,D.Fells,Daniel Fells,Daniel,Fells,UNK,UNK,2506619,http://www.nfl.com/player/danielfells/2506619/profile,85,9/23/1983,California-Davis,76,260,8,Unknown
00-0023750,M.Williams,Mario Williams,Mario,Williams,MIA,DE,2495982,http://www.nfl.com/player/mariowilliams/2495982/profile,94,1/31/1985,North Carolina State,78,300,11,Active
00-0032788,"",D.J. White,D.J.,White,KC,CB,2555555,http://www.nfl.com/player/d.j.white/2555555/profile,24,9/9/1993,Georgia Tech,71,193,,Active
00-0032787,"",Cole Toner,Cole,Toner,ARI,OG,2555194,http://www.nfl.com/player/coletoner/2555194/profile,61,3/13/1994,Harvard,77,300,,Active
00-0032786,"",Marqui Christian,Marqui,Christian,ARI,DB,2556277,http://www.nfl.com/player/marquichristian/2556277/profile,25,10/27/1994,Midwestern State,71,196,,Active
00-0032785,"",Halapoulivaati Vaitai,Halapoulivaati,Vaitai,PHI,OT,2555196,http://www.nfl.com/player/halapoulivaativaitai/2555196/profile,72,6/16/1993,Texas Christian,78,320,,Active
00-0023665,J.Fanene,Jonathan Fanene,Jonathan,Fanene,UNK,UNK,2506565,http://www.nfl.com/player/jonathanfanene/2506565/profile,,3/19/1982,Utah,76,285,7,Unknown
00-0032783,"",LeShaun Sims,LeShaun,Sims,TEN,CB,2555551,http://www.nfl.com/player/leshaunsims/2555551/profile,36,9/18/1993,Southern Utah,72,203,,Active
00-0032782,"",Wendell Smallwood,Wendell,Smallwood,PHI,RB,2555461,http://www.nfl.com/player/wendellsmallwood/2555461/profile,28,1/20/1994,West Virginia,70,208,,Active
00-0032780,"",Jordan Howard,Jordan,Howard,CHI,RB,2555418,http://www.nfl.com/player/jordanhoward/2555418/profile,24,11/2/1994,Indiana,72,222,,Active
00-0027666,M.Hardesty,Montario Hardesty,Montario,Hardesty,UNK,UNK,497178,http://www.nfl.com/player/montariohardesty/497178/profile,,2/1/1987,Tennessee,72,225,4,Unknown
00-0027195,R.Bush,Rafael Bush,Rafael,Bush,DET,DB,2507817,http://www.nfl.com/player/rafaelbush/2507817/profile,31,5/12/1987,South Carolina State,71,205,6,Active
00-0027664,M.Neal,Mike Neal,Mike,Neal,UNK,UNK,496833,http://www.nfl.com/player/mikeneal/496833/profile,96,6/26/1987,Purdue,75,262,6,Unknown
00-0027665,T.Cody,Terrence Cody,Terrence,Cody,UNK,UNK,496768,http://www.nfl.com/player/terrencecody/496768/profile,62,6/28/1988,Alabama,76,345,5,Unknown
00-0027662,C.Dunlap,Carlos Dunlap,Carlos,Dunlap,CIN,DE,496780,http://www.nfl.com/player/carlosdunlap/496780/profile,96,2/28/1989,Florida,78,280,7,Active
00-0027663,S.Lee,Sean Lee,Sean,Lee,DAL,OLB,496937,http://www.nfl.com/player/seanlee/496937/profile,50,7/22/1986,Penn State,74,238,7,Active
00-0027660,J.Arenas,Javier Arenas,Javier,Arenas,UNK,UNK,494249,http://www.nfl.com/player/javierarenas/494249/profile,28,10/28/1987,Alabama,69,197,5,Unknown
00-0027661,J.Cunningham,Jermaine Cunningham,Jermaine,Cunningham,UNK,UNK,496772,http://www.nfl.com/player/jermainecunningham/496772/profile,55,4/24/1988,Florida,75,255,6,Unknown
00-0027198,B.Harvey,Brandyn Harvey,Brandyn,Harvey,UNK,UNK,2507818,http://www.nfl.com/player/brandynharvey/2507818/profile,,11/6/1987,Villanova,76,205,3,Unknown
00-0027199,W.Johnson,Weston Johnson,Weston,Johnson,UNK,UNK,2507819,http://www.nfl.com/player/westonjohnson/2507819/profile,,1/15/1987,Wyoming,75,233,1,Unknown
00-0027668,B.Spikes,Brandon Spikes,Brandon,Spikes,BUF,LB,496953,http://www.nfl.com/player/brandonspikes/496953/profile,51,9/3/1987,Florida,74,255,6,Active
00-0027669,C.Brown,Charles Brown,Charles,Brown,UNK,UNK,496986,http://www.nfl.com/player/charlesbrown/496986/profile,78,4/10/1987,USC,77,300,6,Unknown
00-0023639,J.Berger,Joe Berger,Joe,Berger,MIN,C,2506540,http://www.nfl.com/player/joeberger/2506540/profile,61,5/25/1982,Michigan Tech,77,305,12,Active
00-0023635,D.Rayner,Dave Rayner,Dave,Rayner,UNK,UNK,2506536,http://www.nfl.com/player/daverayner/2506536/profile,,10/26/1982,Michigan State,74,215,7,Unknown
00-0023630,J.Dreessen,Joel Dreessen,Joel,Dreessen,UNK,UNK,2506531,http://www.nfl.com/player/joeldreessen/2506531/profile,81,7/26/1982,Colorado State,76,245,9,Unknown
00-0023633,C.Myers,Chris Myers,Chris,Myers,UNK,UNK,2506534,http://www.nfl.com/player/chrismyers/2506534/profile,55,9/15/1981,Miami (Fla.),76,286,10,Unknown
00-0024819,M.Price,Maurice Price,Maurice,Price,UNK,UNK,2507144,http://www.nfl.com/player/mauriceprice/2507144/profile,,9/11/1985,Charleston Southern,73,197,4,Unknown
00-0029327,B.Kinnie,Brandon Kinnie,Brandon,Kinnie,UNK,UNK,2534808,http://www.nfl.com/player/brandonkinnie/2534808/profile,,12/27/1988,Nebraska,75,220,1,Unknown
00-0022166,C.Thompson,Chaun Thompson,Chaun,Thompson,UNK,UNK,2505665,http://www.nfl.com/player/chaunthompson/2505665/profile,,5/22/1980,West Texas A&M;,74,250,7,Unknown
00-0024815,T.Brackenridge,Tyron Brackenridge,Tyron,Brackenridge,UNK,UNK,2507142,http://www.nfl.com/player/tyronbrackenridge/2507142/profile,,6/30/1984,Washington State,71,189,4,Unknown
00-0022164,K.Boller,Kyle Boller,Kyle,Boller,UNK,UNK,2505663,http://www.nfl.com/player/kyleboller/2505663/profile,,6/17/1981,California,75,220,9,Unknown
00-0022161,T.Suggs,Terrell Suggs,Terrell,Suggs,BAL,OLB,2505660,http://www.nfl.com/player/terrellsuggs/2505660/profile,55,10/11/1982,Arizona State,75,265,14,Active
00-0018503,J.Zgonina,Jeff Zgonina,Jeff,Zgonina,UNK,UNK,2503859,http://www.nfl.com/player/jeffzgonina/2503859/profile,,5/24/1970,Purdue,74,285,17,Unknown
00-0021901,T.Gilbert,Tony Gilbert,Tony,Gilbert,UNK,UNK,2505433,http://www.nfl.com/player/tonygilbert/2505433/profile,,10/16/1979,Georgia,72,245,8,Unknown
00-0021900,R.Manning,Ricky Manning,Ricky,Manning,UNK,UNK,2505432,http://www.nfl.com/player/rickymanning/2505432/profile,,11/18/1980,UCLA,69,193,7,Unknown
00-0021902,S.Kooistra,Scott Kooistra,Scott,Kooistra,UNK,UNK,2505434,http://www.nfl.com/player/scottkooistra/2505434/profile,,10/14/1980,North Carolina State,78,335,9,Unknown
00-0021907,L.Moore,Langston Moore,Langston,Moore,UNK,UNK,2505438,http://www.nfl.com/player/langstonmoore/2505438/profile,,7/17/1981,South Carolina,73,305,7,Unknown
00-0024362,I.Martin,Ingle Martin,Ingle,Martin,UNK,UNK,2495896,http://www.nfl.com/player/inglemartin/2495896/profile,,8/15/1982,Furman,74,220,3,Unknown
00-0030137,Z.Minter,Zach Minter,Zach,Minter,UNK,UNK,2541869,http://www.nfl.com/player/zachminter/2541869/profile,79,11/6/1990,Montana State,73,297,2,Unknown
00-0030134,M.Ford,Michael Ford,Michael,Ford,UNK,UNK,2540187,http://www.nfl.com/player/michaelford/2540187/profile,,5/27/1990,LSU,70,216,2,Unknown
00-0030135,J.Lenz,Josh Lenz,Josh,Lenz,UNK,UNK,2541853,http://www.nfl.com/player/joshlenz/2541853/profile,7,9/22/1990,Iowa State,72,195,1,Unknown
00-0030132,S.Charles,Stefan Charles,Stefan,Charles,DET,DT,2541925,http://www.nfl.com/player/stefancharles/2541925/profile,96,6/9/1988,Regina (Canada),77,323,4,Active
00-0024367,A.Montgomery,Anthony Montgomery,Anthony,Montgomery,UNK,UNK,2506942,http://www.nfl.com/player/anthonymontgomery/2506942/profile,,3/8/1984,Minnesota,78,330,4,Unknown
00-0024364,J.Pociask,Jason Pociask,Jason,Pociask,UNK,UNK,2495929,http://www.nfl.com/player/jasonpociask/2495929/profile,,2/9/1983,Wisconsin,75,256,6,Unknown
00-0024365,T.Dobbins,Tim Dobbins,Tim,Dobbins,UNK,UNK,2506940,http://www.nfl.com/player/timdobbins/2506940/profile,52,12/10/1982,Iowa State,73,234,9,Unknown
00-0024369,J.King,Jeff King,Jeff,King,UNK,UNK,2495877,http://www.nfl.com/player/jeffking/2495877/profile,87,2/19/1983,Virginia Tech,75,260,8,Unknown
00-0030139,B.Russell,Brent Russell,Brent,Russell,UNK,UNK,2539948,http://www.nfl.com/player/brentrussell/2539948/profile,,8/16/1989,Georgia Southern,74,300,,Unknown
00-0022909,R.Williams,Roy Williams,Roy,Williams,UNK,UNK,2506096,http://www.nfl.com/player/roywilliams/2506096/profile,,12/20/1981,Texas,75,215,8,Unknown
00-0022904,N.Leckey,Nick Leckey,Nick,Leckey,UNK,UNK,2506092,http://www.nfl.com/player/nickleckey/2506092/profile,,3/12/1982,Kansas State,75,291,7,Unknown
00-0022905,R.Hadnot,Rex Hadnot,Rex,Hadnot,UNK,UNK,2506093,http://www.nfl.com/player/rexhadnot/2506093/profile,,1/28/1982,Houston,74,310,9,Unknown
00-0022906,C.Williams,Corey Williams,Corey,Williams,UNK,UNK,2506094,http://www.nfl.com/player/coreywilliams/2506094/profile,,8/17/1980,Arkansas State,76,320,9,Unknown
00-0022907,N.Lawrie,Nate Lawrie,Nate,Lawrie,UNK,UNK,2506095,http://www.nfl.com/player/natelawrie/2506095/profile,,10/7/1981,Yale,78,255,7,Unknown
00-0022900,W.Allen,Will Allen,Will,Allen,UNK,UNK,2506088,http://www.nfl.com/player/willallen/2506088/profile,20,6/17/1982,Ohio State,73,202,12,Unknown
00-0022901,E.Wilford,Ernest Wilford,Ernest,Wilford,UNK,UNK,2506089,http://www.nfl.com/player/ernestwilford/2506089/profile,,1/14/1979,Virginia Tech,76,235,7,Unknown
00-0028414,S.Lutrus,Scott Lutrus,Scott,Lutrus,UNK,UNK,2495307,http://www.nfl.com/player/scottlutrus/2495307/profile,56,4/23/1988,Connecticut,75,238,3,Unknown
00-0028415,K.Miller,Kyle Miller,Kyle,Miller,UNK,UNK,2530718,http://www.nfl.com/player/kylemiller/2530718/profile,86,4/18/1988,Mount Union,77,262,2,Unknown
00-0028416,R.Murphy,Richard Murphy,Richard,Murphy,UNK,UNK,2530721,http://www.nfl.com/player/richardmurphy/2530721/profile,,9/18/1986,LSU,73,215,2,Unknown
00-0028417,J.Newsome,Jamar Newsome,Jamar,Newsome,UNK,UNK,2495458,http://www.nfl.com/player/jamarnewsome/2495458/profile,85,11/5/1987,Central Florida,73,206,1,Unknown
00-0028410,T.Heath,T.J. Heath,T.J.,Heath,UNK,UNK,2530693,http://www.nfl.com/player/t.j.heath/2530693/profile,,9/11/1987,Jacksonville State,72,190,2,Unknown
00-0028411,D.Inman,Dontrelle Inman,Dontrelle,Inman,SD,WR,2530700,http://www.nfl.com/player/dontrelleinman/2530700/profile,15,1/31/1989,Virginia,75,205,3,Active
00-0028412,J.Johnson,Jalil Johnson,Jalil,Johnson,UNK,UNK,2530706,http://www.nfl.com/player/jaliljohnson/2530706/profile,,7/13/1988,Jackson State,70,184,1,Unknown
00-0030670,B.Fowler,Bennie Fowler,Bennie,Fowler,DEN,WR,2550198,http://www.nfl.com/player/benniefowler/2550198/profile,16,6/10/1991,Michigan State,73,212,2,Active
00-0028418,O.Ray,Odrick Ray,Odrick,Ray,UNK,UNK,2530727,http://www.nfl.com/player/odrickray/2530727/profile,,5/24/1989,Tulsa,76,275,2,Unknown
00-0030905,D.Jacobs,Damien Jacobs,Damien,Jacobs,UNK,UNK,2550354,http://www.nfl.com/player/damienjacobs/2550354/profile,69,7/22/1991,Florida,75,284,,Unknown
00-0030672,B.Clay,Brennan Clay,Brennan,Clay,UNK,UNK,2550185,http://www.nfl.com/player/brennanclay/2550185/profile,34,12/20/1991,Oklahoma,71,201,,Unknown
00-0030675,"",Lou Young,Lou,Young,UNK,UNK,2550275,http://www.nfl.com/player/louyoung/2550275/profile,22,10/9/1991,Georgia Tech,73,205,1,Unknown
00-0030901,J.Legree,Jimmy Legree,Jimmy,Legree,UNK,UNK,2550470,http://www.nfl.com/player/jimmylegree/2550470/profile,46,1/13/1991,South Carolina,72,187,1,Unknown
00-0030676,J.Sullen,Jordan Sullen,Jordan,Sullen,UNK,UNK,2550259,http://www.nfl.com/player/jordansullen/2550259/profile,,6/25/1990,Tulane,72,200,1,Unknown
00-0009978,L.Little,Leonard Little,Leonard,Little,UNK,UNK,2501771,http://www.nfl.com/player/leonardlittle/2501771/profile,,10/19/1974,Tennessee,75,267,12,Unknown
00-0030547,D.Robinson,Denard Robinson,Denard,Robinson,JAC,RB,2539260,http://www.nfl.com/player/denardrobinson/2539260/profile,16,9/22/1990,Michigan,72,213,4,Active
00-0030546,T.Frederick,Travis Frederick,Travis,Frederick,DAL,C,2540161,http://www.nfl.com/player/travisfrederick/2540161/profile,72,3/18/1991,Wisconsin,76,318,4,Active
00-0030545,L.Joeckel,Luke Joeckel,Luke,Joeckel,JAC,T,2540139,http://www.nfl.com/player/lukejoeckel/2540139/profile,76,11/6/1991,Texas A&M;,78,312,4,Active
00-0030544,G.Escobar,Gavin Escobar,Gavin,Escobar,DAL,TE,2540211,http://www.nfl.com/player/gavinescobar/2540211/profile,89,2/3/1991,San Diego State,78,260,4,Active
00-0030543,J.Wilcox,J.J. Wilcox,J.J.,Wilcox,DAL,FS,2540219,http://www.nfl.com/player/j.j.wilcox/2540219/profile,27,2/14/1991,Georgia Southern,72,212,4,Active
00-0030542,T.Williams,Terrance Williams,Terrance,Williams,DAL,WR,2539205,http://www.nfl.com/player/terrancewilliams/2539205/profile,83,9/18/1989,Baylor,74,210,4,Active
00-0030541,B.Wreh-Wilson,Blidi Wreh-Wilson,Blidi,Wreh-Wilson,UNK,UNK,2539219,http://www.nfl.com/player/blidiwreh-wilson/2539219/profile,25,12/5/1989,Connecticut,73,198,3,Unknown
00-0030540,A.Dobson,Aaron Dobson,Aaron,Dobson,UNK,UNK,2539256,http://www.nfl.com/player/aarondobson/2539256/profile,17,7/23/1991,Marshall,75,205,3,Unknown
00-0030549,T.Eifert,Tyler Eifert,Tyler,Eifert,CIN,TE,2540148,http://www.nfl.com/player/tylereifert/2540148/profile,85,9/8/1990,Notre Dame,78,250,4,Active
00-0030548,E.Reid,Eric Reid,Eric,Reid,SF,FS,2540152,http://www.nfl.com/player/ericreid/2540152/profile,35,12/10/1991,LSU,73,213,4,Active
00-0028884,B.McNally,Brian McNally,Brian,McNally,UNK,UNK,2534570,http://www.nfl.com/player/brianmcnally/2534570/profile,,9/5/1989,New Hampshire,75,260,1,Unknown
00-0028678,L.Lewis,LeQuan Lewis,LeQuan,Lewis,UNK,UNK,2530973,http://www.nfl.com/player/lequanlewis/2530973/profile,38,2/17/1989,Arizona State,71,190,2,Unknown
00-0028679,V.Aiyewa,Victor Aiyewa,Victor,Aiyewa,UNK,UNK,2530937,http://www.nfl.com/player/victoraiyewa/2530937/profile,57,2/4/1989,Washington,73,219,1,Unknown
00-0020467,W.Allen,Will Allen,Will,Allen,UNK,UNK,2504716,http://www.nfl.com/player/willallen/2504716/profile,,8/5/1978,Syracuse,70,195,12,Unknown
00-0020466,S.Hutchinson,Steve Hutchinson,Steve,Hutchinson,UNK,UNK,2504715,http://www.nfl.com/player/stevehutchinson/2504715/profile,,11/1/1977,Michigan,77,313,12,Unknown
00-0020461,M.Williams,Maurice Williams,Maurice,Williams,UNK,UNK,2504710,http://www.nfl.com/player/mauricewilliams/2504710/profile,,1/26/1979,Michigan,77,302,9,Unknown
00-0020460,J.Fletcher,Jamar Fletcher,Jamar,Fletcher,UNK,UNK,2504709,http://www.nfl.com/player/jamarfletcher/2504709/profile,,8/28/1979,Wisconsin,70,180,9,Unknown
00-0020463,K.McKenzie,Kareem McKenzie,Kareem,McKenzie,UNK,UNK,2504712,http://www.nfl.com/player/kareemmckenzie/2504712/profile,,5/24/1979,Penn State,78,330,11,Unknown
00-0020462,L.Jordan,LaMont Jordan,LaMont,Jordan,UNK,UNK,2504711,http://www.nfl.com/player/lamontjordan/2504711/profile,,11/11/1978,Maryland,70,242,9,Unknown
00-0028670,C.Zych,Collin Zych,Collin,Zych,UNK,UNK,2530992,http://www.nfl.com/player/collinzych/2530992/profile,,2/1/1989,Harvard,71,203,1,Unknown
00-0028672,T.Grant,Tyrone Grant,Tyrone,Grant,UNK,UNK,2530958,http://www.nfl.com/player/tyronegrant/2530958/profile,,1/31/1989,Delaware,69,176,1,Unknown
00-0028673,D.Ballard,Demario Ballard,Demario,Ballard,UNK,UNK,2530941,http://www.nfl.com/player/demarioballard/2530941/profile,,1/17/1984,Western Oregon,78,220,1,Unknown
00-0020469,A.Schobel,Aaron Schobel,Aaron,Schobel,UNK,UNK,2504718,http://www.nfl.com/player/aaronschobel/2504718/profile,,9/1/1977,Texas Christian,76,243,9,Unknown
00-0028676,M.O'Donnell,Matthew O'Donnell,Matthew,O'Donnell,UNK,UNK,2530997,http://www.nfl.com/player/matthewo'donnell/2530997/profile,79,3/26/1989,Queens (Canada),81,340,1,Unknown
00-0029109,J.Root,Jarrell Root,Jarrell,Root,UNK,UNK,2535843,http://www.nfl.com/player/jarrellroot/2535843/profile,,5/14/1988,Boise State,75,276,1,Unknown
00-0029108,D.Moye,Derek Moye,Derek,Moye,UNK,UNK,2533335,http://www.nfl.com/player/derekmoye/2533335/profile,14,8/12/1988,Penn State,77,210,2,Unknown
00-0029101,C.Collins,Cameron Collins,Cameron,Collins,UNK,UNK,2534826,http://www.nfl.com/player/cameroncollins/2534826/profile,,9/29/1989,Oregon State,74,246,1,Unknown
00-0029103,J.Fuller,Jeff Fuller,Jeff,Fuller,UNK,UNK,2532844,http://www.nfl.com/player/jefffuller/2532844/profile,,4/20/1990,Texas A&M;,76,223,1,Unknown
00-0029102,"",Derek Dennis,Derek,Dennis,UNK,UNK,2534755,http://www.nfl.com/player/derekdennis/2534755/profile,,7/16/1988,Temple,75,325,,Unknown
00-0029104,J.Gray,Jonas Gray,Jonas,Gray,UNK,UNK,2533030,http://www.nfl.com/player/jonasgray/2533030/profile,34,6/27/1990,Notre Dame,70,225,2,Unknown
00-0029107,K.McCray,Kelcie McCray,Kelcie,McCray,SEA,SS,2533340,http://www.nfl.com/player/kelciemccray/2533340/profile,33,9/21/1988,Arkansas State,74,202,5,Active
00-0029106,S.Lyons,Shelly Lyons,Shelly,Lyons,UNK,UNK,2534885,http://www.nfl.com/player/shellylyons/2534885/profile,,1/19/1990,Arizona State,73,238,1,Unknown
00-0027859,R.Okung,Russell Okung,Russell,Okung,DEN,OT,497032,http://www.nfl.com/player/russellokung/497032/profile,73,10/7/1987,Oklahoma State,77,310,7,Active
00-0027858,E.Berry,Eric Berry,Eric,Berry,KC,FS,496723,http://www.nfl.com/player/ericberry/496723/profile,29,12/29/1988,Tennessee,72,212,7,Exempt
00-0027855,N.Suh,Ndamukong Suh,Ndamukong,Suh,MIA,DT,496861,http://www.nfl.com/player/ndamukongsuh/496861/profile,93,1/6/1987,Nebraska,76,305,7,Active
00-0027854,S.Bradford,Sam Bradford,Sam,Bradford,MIN,QB,497095,http://www.nfl.com/player/sambradford/497095/profile,,11/8/1987,Oklahoma,76,224,7,Active
00-0027857,T.Williams,Trent Williams,Trent,Williams,WAS,T,497073,http://www.nfl.com/player/trentwilliams/497073/profile,71,7/19/1988,Oklahoma,77,320,7,Active
00-0027856,G.McCoy,Gerald McCoy,Gerald,McCoy,TB,DT,496816,http://www.nfl.com/player/geraldmccoy/496816/profile,93,2/25/1988,Oklahoma,76,300,7,Active
00-0027851,H.Unga,Harvey Unga,Harvey,Unga,UNK,UNK,2508075,http://www.nfl.com/player/harveyunga/2508075/profile,45,1/18/1987,Brigham Young,72,237,2,Unknown
00-0027853,T.Williams,Teddy Williams,Teddy,Williams,CAR,DB,2508077,http://www.nfl.com/player/teddywilliams/2508077/profile,21,7/3/1988,Texas-San Antonio,73,210,5,Active
00-0027852,J.Price-Brent,Josh Price-Brent,Josh,Price-Brent,UNK,UNK,2508076,http://www.nfl.com/player/joshbrent/2508076/profile,95,1/30/1988,Illinois,74,320,5,Unknown
00-0027805,C.Grimm,Cody Grimm,Cody,Grimm,UNK,UNK,496925,http://www.nfl.com/player/codygrimm/496925/profile,,2/26/1987,Virginia Tech,71,200,4,Unknown
00-0022342,E.Alexander,Eric Alexander,Eric,Alexander,UNK,UNK,2505746,http://www.nfl.com/player/ericalexander/2505746/profile,,2/8/1982,LSU,74,240,7,Unknown
00-0022341,G.Wilson,George Wilson,George,Wilson,UNK,UNK,2505745,http://www.nfl.com/player/georgewilson/2505745/profile,21,3/14/1981,Arkansas,72,210,10,Unknown
